STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency,GEO_PICT,Pacific Island Countries and territories,INDICATOR,Indicator,SEX,Sex,AGE,Age,URBANIZATION,Urbanization,DISABILITY,Disability,FTPT,Full time/part time,TIME_PERIOD,Time,OBS_VALUE,Observation value,UNIT_MEASURE,Unit of measure,UNIT_MULT,Unit multiplier,OBS_STATUS,Observation Status,DATA_SOURCE,Data source,OBS_COMMENT,Comment,CONF_STATUS,Confidentiality status
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TK,Tokelau,EMPLOYEDAF,Number of employed persons,F,Female,Y65T999,65+,_T,National,_T,No breakdown by disability,FT,Full time,2015,,15,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,_T,Total,2016,,25377,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,_T,Total,2018,,28600,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,_T,Total,2021,,27677,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,FT,Full time,2016,,18780,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,FT,Full time,2018,,19840,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,FT,Full time,2021,,17905,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,PT,Part time,2016,,6597,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,PT,Part time,2018,,8760,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,PT,Part time,2021,,9771,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,_T,Total,Y15T24,15-24,_T,National,_T,No breakdown by disability,_T,Total,2016,,4117,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,_T,Total,Y15T24,15-24,_T,National,_T,No breakdown by disability,_T,Total,2018,,4129,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,_T,Total,Y15T24,15-24,_T,National,_T,No breakdown by disability,_T,Total,2021,,4968,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,_T,Total,Y15T24,15-24,_T,National,_T,No breakdown by disability,FT,Full time,2016,,3007,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,_T,Total,Y15T24,15-24,_T,National,_T,No breakdown by disability,FT,Full time,2018,,2979,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,_T,Total,Y15T24,15-24,_T,National,_T,No breakdown by disability,FT,Full time,2021,,3360,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,_T,Total,Y15T24,15-24,_T,National,_T,No breakdown by disability,PT,Part time,2016,,1110,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,_T,Total,Y15T24,15-24,_T,National,_T,No breakdown by disability,PT,Part time,2018,,1150,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,_T,Total,Y15T24,15-24,_T,National,_T,No breakdown by disability,PT,Part time,2021,,1607,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,_T,Total,Y25T54,25-54,_T,National,_T,No breakdown by disability,_T,Total,2016,,17779,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,_T,Total,Y25T54,25-54,_T,National,_T,No breakdown by disability,_T,Total,2018,,20374,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,_T,Total,Y25T54,25-54,_T,National,_T,No breakdown by disability,_T,Total,2021,,18740,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,_T,Total,Y25T54,25-54,_T,National,_T,No breakdown by disability,FT,Full time,2016,,13530,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,_T,Total,Y25T54,25-54,_T,National,_T,No breakdown by disability,FT,Full time,2018,,14349,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,_T,Total,Y25T54,25-54,_T,National,_T,No breakdown by disability,FT,Full time,2021,,12529,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,_T,Total,Y25T54,25-54,_T,National,_T,No breakdown by disability,PT,Part time,2016,,4249,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,_T,Total,Y25T54,25-54,_T,National,_T,No breakdown by disability,PT,Part time,2018,,6025,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,_T,Total,Y25T54,25-54,_T,National,_T,No breakdown by disability,PT,Part time,2021,,6211,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,_T,Total,Y55T64,55-64,_T,National,_T,No breakdown by disability,_T,Total,2016,,2418,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,_T,Total,Y55T64,55-64,_T,National,_T,No breakdown by disability,_T,Total,2018,,2713,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,_T,Total,Y55T64,55-64,_T,National,_T,No breakdown by disability,_T,Total,2021,,2904,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,_T,Total,Y55T64,55-64,_T,National,_T,No breakdown by disability,FT,Full time,2016,,1671,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,_T,Total,Y55T64,55-64,_T,National,_T,No breakdown by disability,FT,Full time,2018,,1711,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,_T,Total,Y55T64,55-64,_T,National,_T,No breakdown by disability,FT,Full time,2021,,1530,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,_T,Total,Y55T64,55-64,_T,National,_T,No breakdown by disability,PT,Part time,2016,,747,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,_T,Total,Y55T64,55-64,_T,National,_T,No breakdown by disability,PT,Part time,2018,,1001,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,_T,Total,Y55T64,55-64,_T,National,_T,No breakdown by disability,PT,Part time,2021,,1374,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,_T,Total,Y65T999,65+,_T,National,_T,No breakdown by disability,_T,Total,2016,,1063,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,_T,Total,Y65T999,65+,_T,National,_T,No breakdown by disability,_T,Total,2018,,1382,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,_T,Total,Y65T999,65+,_T,National,_T,No breakdown by disability,_T,Total,2021,,1064,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,_T,Total,Y65T999,65+,_T,National,_T,No breakdown by disability,FT,Full time,2016,,572,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,_T,Total,Y65T999,65+,_T,National,_T,No breakdown by disability,FT,Full time,2018,,800,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,_T,Total,Y65T999,65+,_T,National,_T,No breakdown by disability,FT,Full time,2021,,485,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,_T,Total,Y65T999,65+,_T,National,_T,No breakdown by disability,PT,Part time,2016,,491,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,_T,Total,Y65T999,65+,_T,National,_T,No breakdown by disability,PT,Part time,2018,,582,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,_T,Total,Y65T999,65+,_T,National,_T,No breakdown by disability,PT,Part time,2021,,578,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,M,Male,_T,All ages,_T,National,_T,No breakdown by disability,_T,Total,2016,,15425,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,M,Male,_T,All ages,_T,National,_T,No breakdown by disability,_T,Total,2018,,16153,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,M,Male,_T,All ages,_T,National,_T,No breakdown by disability,_T,Total,2021,,15081,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,M,Male,_T,All ages,_T,National,_T,No breakdown by disability,FT,Full time,2016,,11466,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,M,Male,_T,All ages,_T,National,_T,No breakdown by disability,FT,Full time,2018,,11370,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,M,Male,_T,All ages,_T,National,_T,No breakdown by disability,FT,Full time,2021,,10284,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,M,Male,_T,All ages,_T,National,_T,No breakdown by disability,PT,Part time,2016,,3959,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,M,Male,_T,All ages,_T,National,_T,No breakdown by disability,PT,Part time,2018,,4783,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,M,Male,_T,All ages,_T,National,_T,No breakdown by disability,PT,Part time,2021,,4796,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,M,Male,Y15T24,15-24,_T,National,_T,No breakdown by disability,_T,Total,2016,,2611,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,M,Male,Y15T24,15-24,_T,National,_T,No breakdown by disability,_T,Total,2018,,2408,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,M,Male,Y15T24,15-24,_T,National,_T,No breakdown by disability,_T,Total,2021,,3033,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,M,Male,Y15T24,15-24,_T,National,_T,No breakdown by disability,FT,Full time,2016,,1838,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,M,Male,Y15T24,15-24,_T,National,_T,No breakdown by disability,FT,Full time,2018,,1708,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,M,Male,Y15T24,15-24,_T,National,_T,No breakdown by disability,FT,Full time,2021,,2103,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,M,Male,Y15T24,15-24,_T,National,_T,No breakdown by disability,PT,Part time,2016,,773,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,M,Male,Y15T24,15-24,_T,National,_T,No breakdown by disability,PT,Part time,2018,,700,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,M,Male,Y15T24,15-24,_T,National,_T,No breakdown by disability,PT,Part time,2021,,929,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,M,Male,Y25T54,25-54,_T,National,_T,No breakdown by disability,_T,Total,2016,,10506,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,M,Male,Y25T54,25-54,_T,National,_T,No breakdown by disability,_T,Total,2018,,11183,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,M,Male,Y25T54,25-54,_T,National,_T,No breakdown by disability,_T,Total,2021,,9945,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,M,Male,Y25T54,25-54,_T,National,_T,No breakdown by disability,FT,Full time,2016,,8097,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,M,Male,Y25T54,25-54,_T,National,_T,No breakdown by disability,FT,Full time,2018,,8081,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,M,Male,Y25T54,25-54,_T,National,_T,No breakdown by disability,FT,Full time,2021,,7004,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,M,Male,Y25T54,25-54,_T,National,_T,No breakdown by disability,PT,Part time,2016,,2409,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,M,Male,Y25T54,25-54,_T,National,_T,No breakdown by disability,PT,Part time,2018,,3101,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,M,Male,Y25T54,25-54,_T,National,_T,No breakdown by disability,PT,Part time,2021,,2940,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,M,Male,Y55T64,55-64,_T,National,_T,No breakdown by disability,_T,Total,2016,,1569,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,M,Male,Y55T64,55-64,_T,National,_T,No breakdown by disability,_T,Total,2018,,1646,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,M,Male,Y55T64,55-64,_T,National,_T,No breakdown by disability,_T,Total,2021,,1592,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,M,Male,Y55T64,55-64,_T,National,_T,No breakdown by disability,FT,Full time,2016,,1117,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,M,Male,Y55T64,55-64,_T,National,_T,No breakdown by disability,FT,Full time,2018,,1083,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,M,Male,Y55T64,55-64,_T,National,_T,No breakdown by disability,FT,Full time,2021,,910,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,M,Male,Y55T64,55-64,_T,National,_T,No breakdown by disability,PT,Part time,2016,,452,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,M,Male,Y55T64,55-64,_T,National,_T,No breakdown by disability,PT,Part time,2018,,563,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,M,Male,Y55T64,55-64,_T,National,_T,No breakdown by disability,PT,Part time,2021,,681,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,TO,Tonga,EMPLOYEDAF,Number of employed persons,M,Male,Y65T999,65+,_T,National,_T,No breakdown by disability,_T,Total,2016,,739,,N,units,,,,,,,,,,
